Placeholder	Heritability_0.92_Rep_1
Ames27056:81N4HABXX:4:D9	1.00402593198717
Ames27057:81FE8ABXX:6:H10	0.879971502929401
Ames27075:81FE8ABXX:2:A2	1.30079385307848
Ames27077:81FE8ABXX:2:A10	1.20999926693181
Ames27109:81FE7ABXX:1:G1	1.00672622172735
Ames27117:81FE8ABXX:7:E7	0.900384580586808
Ames27119:81FENABXX:3:C4	1.09093638295825
Ames27128:81FE8ABXX:2:D7	1.02678554894446
Ames27129:81FE8ABXX:1:C12	1.00257832798887
Ames27136:81N4HABXX:2:D2	1.18314205717085
Ames27142:81FENABXX:1:A12	1.12691668875622
Ames27150:81FE7ABXX:2:B12	1.16281674903856
Ames27152:81FE8ABXX:7:D1	1.25387995702493
Ames27154:81FE7ABXX:1:B6	1.1386828902733
Ames27157:81N4HABXX:1:B4	1.4735880427823
Ames27161:81FE7ABXX:3:F7	1.16759358566729
Ames27162:81N4HABXX:1:C6	1.42284079299972
Ames27163:81FE8ABXX:7:A6	1.48765218836671
Ames27181:81FE7ABXX:7:H4	1.64050511285692
Ames27182:81FE7ABXX:5:G8	1.14506588234925
Ames27194:81FE8ABXX:6:F3	1.03249691146133
Ames27197:D0D0BACXX:3:E10	1.20215699360664
Ames27198:D0D0BACXX:3:H1	1.02335092458728
Ames27199:D0D0BACXX:3:D3	1.22396019646802
Ames27200:D0D0BACXX:3:E6	0.48257295721715
Ames27201:D0D0BACXX:4:C3	1.0610321885828
Ames27202:D0D0BACXX:3:B5	1.11749017307682
Ames27203:D0D0BACXX:3:H3	1.34838045530837
Ames27204:D0D0BACXX:3:E2	1.11786305631618
Ames27205:D0D0BACXX:3:H8	1.2461038320691
Ames27206:D0D0BACXX:3:B3	1.190683845119
Ames27207:D0D0BACXX:3:H6	1.2285277269862
Ames27208:D0D0BACXX:3:F6	1.21108602100959
Ames27209:D0D0BACXX:4:D2	0.940186016424912
Ames27210:D0D0BACXX:3:E9	0.941592478629799
Ames27211:D0D0BACXX:3:C12	0.838831791643371
Ames27212:D0D0BACXX:3:H2	1.25226686950566
Ames27213:D0D0BACXX:3:F4	1.04282780664991
Ames27214:D0D0BACXX:3:A4	1.17697855182428
Ames27215:D0D0BACXX:3:E1	1.00851802443289
Ames27216:D0D0BACXX:4:E1	1.23435504849044
Ames27217:D0D0BACXX:3:C11	1.19374879981908
Ames27218:D0D0BACXX:3:B1	1.05894498827958
Ames27219:D0D0BACXX:3:B7	1.27704385890361
Ames27260:81N4HABXX:4:D4	1.06624285571692
Ames27444:81FE7ABXX:4:F6	1.06479726358991
Ames27445:81FE7ABXX:3:D10	1.00808344580199
Ames27446:81N4HABXX:7:G9	1.61371226662087
Ames27447:81FENABXX:1:A7	1.25031593256785
Ames27450:81FE8ABXX:4:A5	0.99259918661872
Ames27451:81FE8ABXX:5:E7	1.07173500817825
Ames28170:81FE8ABXX:5:B10	1.20885132806617
Ames28186:81FENABXX:4:A1	1.10347351633367
Ames28290:81FENABXX:3:F5	0.97311263616021
Ames28291:81FE8ABXX:7:D4	1.24726061176355
Ames28360:81FE7ABXX:3:C4	1.28214322396123
Ames28361:81FE7ABXX:1:H6	1.185334153528
Ames28362:81FE7ABXX:3:E2	1.22317219682838
Ames28364:81FENABXX:2:D10	1.27103429313431
Ames28365:81FENABXX:7:E2	0.987609596911239
Ames28366:81FENABXX:1:F4	1.24001382123515
Ames28367:81FENABXX:5:D4	0.928364957644757
Ames28411:81N4HABXX:1:B12	1.20193551725754
Ames28412:81FE7ABXX:6:B3	1.338139262939
Ames28413:81FENABXX:1:F2	1.26569705939852
Ames28414:81FE7ABXX:1:H2	1.13873033065509
Ames28415:81FE7ABXX:2:H11	1.16457803317046
Ames28416:81FENABXX:5:H7	1.06814319161703
Ames28417:81FE7ABXX:2:C6	1.18364335393336
Ames28418:81FE7ABXX:2:G12	1.35960690724703
Ames28419:81FENABXX:4:A9	1.18648087963082
Ames28420:81FE7ABXX:3:D4	1.0737279351913
Ames28421:81FE7ABXX:1:A12	1.17822393866751
Ames28422:81FENABXX:3:A11	1.29320412933326
Ames28423:81FE7ABXX:2:A2	1.16480753776088
Ames28424:81FENABXX:4:G10	1.11527366018959
Ames28425:81FENABXX:3:F9	1.22479996018483
Ames28426:81FENABXX:5:G7	1.13848743370656
Ames28927:81N4HABXX:3:A2	0.972987959267904
Ames28928:81FE7ABXX:7:D11	1.19625636394923
Ames28929:81FE8ABXX:3:C11	1.07020295698597
Ames28930:81FENABXX:5:B7	1.03332477750878
Ames28931:81FENABXX:3:G11	1.15913305933506
Ames28932:81FE7ABXX:1:G7	0.120655106842156
Ames28933:81FE7ABXX:1:G5	1.18794694465725
Ames28934:81FENABXX:4:G11	1.28055319877314
Ames28935:81FE7ABXX:1:E6	0.986428091902022
Ames28936:81FENABXX:4:D11	1.08704499074165
Ames28937:81FENABXX:4:F12	1.1282483956249
Ames28938:81FE7ABXX:1:C10	1.22884366873382
Ames28940:81FENABXX:4:B8	1.14760662716408
Ames28941:81FENABXX:5:E5	0.954243537094854
Ames28942:81FENABXX:5:B9	1.10540497949456
Ames28943:81FENABXX:4:A7	1.10798521441565
Ames28944:81FE7ABXX:3:F4	1.44974486126518
Ames28945:81FE7ABXX:2:C10	1.10035559219339
Ames28946:81FE7ABXX:2:C8	1.11154128043298
Ames28947:81FENABXX:5:H12	1.03850581118828
Ames28948:81FENABXX:5:H1	1.06028623194377
Ames28949:81FE7ABXX:2:A11	1.09339229821372
Ames28950:81FE7ABXX:2:H10	1.00389637874804
Ames28951:81FE7ABXX:1:F12	1.08644616132989
Ames28952:81FENABXX:4:F10	1.09759292725773
Ames28953:81FE7ABXX:2:B4	0.971561102214051
Ames28954:81FE7ABXX:3:E3	0.988960204897919
Ames28957:D0D0BACXX:4:H7	0.910972399070919
Ames28970:81FENABXX:1:C6	1.16954249650596
Ames28971:81FE7ABXX:5:D3	1.13137566646185
Ames28972:81N4HABXX:7:H11	1.69111108920498
Ames28973:81N4HABXX:7:E7	1.20695774627859
Ames28974:81FE7ABXX:5:E8	1.31142503786816
Ames28975:81FE7ABXX:5:E1	0.940188829152016
Ames28977:81FENABXX:2:C2	1.17142798351878
Ames28978:81FE7ABXX:5:C8	1.19587871836031
Ames28979:81FENABXX:1:E4	1.20154418481536
Ames28980:81FENABXX:2:E3	1.32930788628436
Ames28981:81N4HABXX:7:A12	1.12616517665803
Ames28982:81N4HABXX:7:E4	1.24625817107904
Ames28984:81FE7ABXX:3:D2	1.18469156571325
Ames28985:81FENABXX:5:B8	1.13555757993928
Ames28986:81FENABXX:3:C12	1.23775167838948
Ames28987:81FENABXX:4:H12	1.18247898688131
Ames28988:81FENABXX:5:E3	1.21221988692731
Ames28989:81FE7ABXX:1:C9	1.31471516902933
Ames28990:81FENABXX:5:G5	1.16396145545892
Ames28991:81FE7ABXX:2:H9	1.20151700655313
Ames28992:81FENABXX:4:E5	1.04066952976808
Ames28994:81FENABXX:4:B4	1.18225022224446
Ames28995:81FE7ABXX:3:F2	1.13487707735441
Ames28996:81FE7ABXX:1:A6	1.15832946265599
Ames28998:81FE7ABXX:4:C6	1.35313887061162
Ames28999:81FENABXX:1:A1	1.28062939871999
Ames29001:81FE7ABXX:4:H2	1.09282608374256
Ames29002:81FE7ABXX:4:E10	1.16733498542282
Ames29003:81FE7ABXX:6:H4	1.27721597119242
Ames29004:81FENABXX:2:A7	1.38006550938974
Ames29005:81FE7ABXX:5:C4	1.2277200979945
Ames29006:81FENABXX:1:H11	1.19728377337155
Ames29007:81N4HABXX:7:E1	1.19418245915424
Ames29008:81FENABXX:2:D4	1.18019394116074
Ames29009:81FENABXX:1:C3	1.1391965107021
Ames29010:81FENABXX:1:D5	1.10346847439501
Ames29011:81FE7ABXX:5:B11	1.0964416653849
Ames29012:81FENABXX:1:E3	1.2972394774407
Ames29013:81N4HABXX:6:G10	1.11411021841022
Ames29014:81FE7ABXX:5:D12	1.27355067938789
Ames29015:81N4HABXX:6:G12	1.17925300405401
Ames29016:81N4HABXX:7:F6	1.39061495834437
Ames29017:81FE7ABXX:5:F11	1.07712362334391
Ames29018:81FE7ABXX:5:E5	1.17593815265733
Ames29019:81FE7ABXX:4:H1	1.18004173284401
Ames29020:81FE7ABXX:3:E11	1.24555197002087
Ames29021:81FE7ABXX:4:A8	1.28521683296925
Ames29022:81FE7ABXX:6:H5	1.08692756490856
Ames29030:81N4HABXX:7:E10	1.15252800158537
Ames29045:81FE7ABXX:7:A7	1.06813581221638
Ames29394:81FENABXX:5:A6	0.982080338791246
Ames29448:D0D0BACXX:4:A6	1.20347449187958
Ames29451:81N4HABXX:2:E3	0.96720592011861
Ames30791:D0D0BACXX:3:A11	1.17202952687287
Ames30862:D0D0BACXX:4:G9	0.943203338194096
Ames30863:D0D0BACXX:4:F7	0.838823052761448
Ames30864:D0D0BACXX:3:C12	1.30205179018508
Ames30865:D0D0BACXX:4:H9	1.05042067226199
Ames30866:D0D0BACXX:4:E7	1.191812706168
Ames30867:D0D0BACXX:4:H11	1.33359844649536
Ames30868:D0D0BACXX:4:G11	1.20257194197984
Ames30869:D0D0BACXX:4:E1	1.18094087873307
Ames30870:D0D0BACXX:4:A1	1.11639237668176
Ames8397:81FE7ABXX:5:G6	1.04445550294693
Ames_30480:81N4HABXX:1:C2	1.19778370542022
B103:8042MABXX:2:D5	1.180672709004
B104:8042MABXX:2:B3	1.17329717177454
B105:8042MABXX:3:H3	1.13601129125015
B109:8042MABXX:2:D1	1.20863913376677
B10:8042MABXX:2:G9	1.30836804685817
B115:8042MABXX:3:F4	1.29805591181739
B14A:8042MABXX:3:E6	1.33790046346475
B164:8042MABXX:4:B7	0.121682880628756
B37:8042MABXX:3:B11	1.11125974847469
B46:8042MABXX:4:C11	1.2999445562115
B52:8042MABXX:3:H5	1.10118781862721
B57:8042MABXX:3:E9	1.5137621240665
B64:8042MABXX:3:D4	1.14856941596767
B68:8042MABXX:4:H7	1.06601844082541
B73:8042MABXX:4:A3	1.10578788570812
B73Htrhm:8042MABXX:2:E1	1.03011212515698
B75:8042MABXX:4:D3	1.08868260248636
B76:8042MABXX:2:B10	1.1676769837145
B77:8042MABXX:2:F10	1.08032860528226
B79:8042MABXX:4:A6	1.30641326825206
B84:8042MABXX:2:A10	1.34893934660187
B97:8042MABXX:2:B7	1.67563821420237
BAI_IIIb:6:81FE7ABXX:7:F2	1.16528466412766
BAI_IIId:2:81N4HABXX:2:E12	1.18147324554692
C103:8042MABXX:2:C12	1.23707075919668
C123:8042MABXX:3:G8	1.06509748581201
C49A:8042MABXX:4:A1	1.00204793581475
CH701:30:8042MABXX:2:E2	1.02731510143878
CH9:8042MABXX:4:H10	0.9374384036412
CI187:2:8042MABXX:3:B4	0.167764982734834
CI21E:8042MABXX:3:H2	0.976611996311886
CI28A:8042MABXX:2:C4	1.02603488089841
CI31A:8042MABXX:4:A12	1.00616965201861
CI3A:8042MABXX:2:H4	1.06754109246433
CI64:8042MABXX:4:B1	1.17934099098012
CI66:8042MABXX:2:G8	0.918633246903822
CI90C:8042MABXX:4:E3	0.924077782252011
CI91B:8042MABXX:4:A10	1.0221528369269
CI:7:8042MABXX:2:E8	0.933435693242051
CIze127:81FE7ABXX:1:E2	0.982842429403654
CIze23:81FENABXX:4:G6	0.970994855400786
CIze27:81FE7ABXX:2:E1	0.939781918473065
CIze29:81FE7ABXX:2:G6	1.0915161377387
CIze317:81FE7ABXX:2:F6	0.313304201767335
CIze38:81FE7ABXX:2:A9	1.3083521069528
CIze3:81FE7ABXX:2:E7	1.05744475899745
CIze40:81FENABXX:4:E3	0.990695833628934
CIze42:81FENABXX:4:C3	1.05493221676007
CIze44:81FE7ABXX:2:C9	1.28427068736109
CIze45:81FENABXX:3:E10	1.06324432951634
CIze49:81FENABXX:3:C10	1.0798226777036
CIze81:81FENABXX:5:F5	1.06129517907457
CIze82:81FENABXX:5:E8	1.17093546188768
CIze83:81FE7ABXX:2:D1	1.10678613335473
CIze85:81FE7ABXX:1:F2	1.60646862568484
CIze86:81FENABXX:3:H9	1.23107045195605
CIze88:81FE7ABXX:1:C3	1.24430465198813
CIze89:81FE7ABXX:3:F5	1.02051551749419
CIze90:81FE7ABXX:2:B2	1.01378206062423
CM105:8042MABXX:2:E10	1.02679390242179
CM174:8042MABXX:2:G1	1.04696293124872
CM37:8042MABXX:4:H6	1.04260007895258
CM7:8042MABXX:3:H6	0.0927566711721838
CML101:81FE7ABXX:7:D12	0.840591455308951
CML103:8042MABXX:3:E2	1.15813223625512
CML107:81FE8ABXX:1:D12	1.11993767808793
CML108:8042MABXX:4:D4	1.19834967625694
CML10:8042MABXX:4:G7	0.958659029081619
CML115:81FE8ABXX:1:F11	0.139283365154008
CML116:81FE7ABXX:6:E8	0.510781636927388
CML118:81N4HABXX:2:A5	1.28667417302447
CML11:8042MABXX:3:F1	1.00236486833967
CML121:81FE8ABXX:3:E8	0.839539430856493
CML139:81N4HABXX:3:D1	1.08623641728186
CML142:81FE7ABXX:7:G10	1.13828026475947
CML144:81N4HABXX:2:C3	1.19983550397775
CML14:8042MABXX:2:A4	1.221395236677
CML154Q:8042MABXX:4:H8	1.19678316810556
CML157Q:8042MABXX:2:H11	1.32078927280959
CML158Q:8042MABXX:3:C9	1.29587489231756
CML172:81FE7ABXX:7:C7	1.05734831624302
CML176:81N4HABXX:3:E6	1.51304959948293
CML184:81N4HABXX:3:E12	1.0823528096674
CML195:81N4HABXX:3:F3	1.15906150889903
CML196:81N4HABXX:2:G3	1.22614608058525
CML197:81FE7ABXX:7:D8	1.20118831259478
CML198:81N4HABXX:3:G8	1.06709258103901
CML199:81N4HABXX:4:B1	1.19642637535987
CML200:81FE7ABXX:7:B9	1.19690611403523
CML201:81N4HABXX:3:H5	1.20227370942265
CML204:81FE7ABXX:6:H11	0.960665847003139
CML206:81N4HABXX:3:D11	0.947424260567139
CML210:81FE7ABXX:1:C11	0.882721865583205
CML211:81FE7ABXX:5:B6	1.01949161843797
CML212:81N4HABXX:4:B2	1.46144162747957
CML213:81FE7ABXX:6:H7	0.98736183253728
CML214:81FE7ABXX:6:F12	1.08910556934608
CML215:81FE7ABXX:7:F9	1.34042738701659
CML217:81N4HABXX:2:E7	0.89072749047676
CML218:8042MABXX:4:D2	0.964763849666155
CML219:81N4HABXX:3:H1	1.09964172250496
CML220:8042MABXX:2:A9	1.12781285000656
CML223:81N4HABXX:2:F9	1.68103018008083
CML224:81N4HABXX:4:C1	1.08161102565006
CML225:81N4HABXX:2:F10	1.1824528300189
CML226:81N4HABXX:3:D5	1.14622294930551
CML227:81FE7ABXX:6:G12	1.00666376601453
CML228:8042MABXX:2:F2	1.22304251583606
CML229:81N4HABXX:2:G4	1.10291294238749
CML230:81FE7ABXX:7:B7	0.970348406423222
CML231:81FE7ABXX:7:G12	1.07201356812999
CML233:81N4HABXX:4:D2	1.10866990687046
CML234:81FE7ABXX:7:E6	1.04201051478513
CML235:81FE7ABXX:3:B2	1.24301786708259
CML236:81FE7ABXX:7:H2	0.946875841204151
CML238:8042MABXX:2:H9	0.987783871976175
CML242:81N4HABXX:3:A9	0.0752832174967045
CML246:81FE7ABXX:7:F6	1.28627283216652
CML247:8042MABXX:4:F11	1.20942867078147
CML254:8042MABXX:3:H11	1.04794356548963
CML255:81N4HABXX:3:G2	1.30146086133724
CML258:8042MABXX:2:B6	1.46871721481701
CML261:8042MABXX:4:D6	0.957951180457306
CML264:8042MABXX:3:F3	1.09839218956066
CML269:81N4HABXX:2:C5	1.13082814588898
CML270:81FE8ABXX:2:H9	0.309207241349564
CML277:8042MABXX:2:F6	1.30160012043849
CML281:8042MABXX:2:H1	0.971612339728193
CML287:8042MABXX:2:E3	1.04126155505615
CML288:81FE7ABXX:7:E11	1.12903530121166
CML289:81FE7ABXX:6:H8	1.18353482867781
CML295:81N4HABXX:2:B8	1.35903775627411
CML304:81FE7ABXX:7:E1	1.22206190513882
CML308:81FE7ABXX:6:D11	0.964396800800608
CML309:81N4HABXX:2:E9	1.40729832892406
CML310:81FE7ABXX:7:F3	1.10745105793766
CML311:8042MABXX:2:F12	1.42122458165121
CML312:81FE7ABXX:6:G9	1.15390421622414
CML313:81N4HABXX:3:G1	1.0916425008961
CML314:8042MABXX:3:G1	1.12500041592689
CML315:81FE7ABXX:6:B12	1.15956128057966
CML316:81N4HABXX:2:C6	1.11828210638386
CML317:81N4HABXX:3:E1	1.05711185180997
CML318:81FE7ABXX:7:F8	0.983997199670536
CML319:81N4HABXX:3:C1	1.33475475963709
CML320:81FE7ABXX:6:E11	1.07392552308334
CML321:8042MABXX:3:A11	0.95855157428144
CML322:8042MABXX:4:D7	1.18574616458119
CML323:8042MABXX:2:H6	0.91756320189735
CML324:81N4HABXX:2:A8	1.04214413038867
CML325:81FE7ABXX:3:G6	1.05488698639774
CML326:81FE7ABXX:7:D10	1.10807196435607
CML327:81N4HABXX:3:B1	1.18768542625218
CML328:8042MABXX:4:A4	0.92221028515881
CML329:81N4HABXX:2:H11	1.01280228757273
CML330:81N4HABXX:2:A9	0.954574806203435
CML331:8042MABXX:3:F5	1.0921252248654
CML332:8042MABXX:2:D10	1.06458778776646
CML333:8042MABXX:2:D9	1.14709805786335
CML334:81N4HABXX:2:G8	1.18248536044666
CML335:81N4HABXX:3:A7	1.10006062130125
CML336:81N4HABXX:2:G5	1.00992010493837
CML337:81FE7ABXX:6:A12	1.05643650643325
CML338:81FE7ABXX:3:A2	1.19961658608205
CML339:81FE7ABXX:6:F11	1.02122243982359
CML340:81FE7ABXX:5:B1	0.987317219686989
CML341:8042MABXX:3:C2	1.16166165601979
CML342:81FE8ABXX:2:H10	1.29336819323764
CML343:81FE7ABXX:2:A5	1.06324438705952
CML344:81N4HABXX:3:H6	1.1668925876558
CML345:81FE7ABXX:7:G9	1.13457348327884
CML346:81N4HABXX:4:G1	1.07330035366899
CML347:81N4HABXX:3:H11	1.18878731086585
CML348:81FE7ABXX:7:H1	1.20728377647243
CML357:81FE8ABXX:3:H10	1.05760334381143
CML358:81FE7ABXX:2:C4	1.14713755078688
CML359:81N4HABXX:2:D9	1.16679928680656
CML360:81FE7ABXX:7:E12	1.25292117461769
CML361:81N4HABXX:4:E1	1.06908383271436
CML362:81FE7ABXX:2:C11	0.250257468090284
CML363:81N4HABXX:3:A3	0.257582822536822
CML365:81N4HABXX:3:C7	1.00420525603256
CML366:81FE7ABXX:6:F7	1.10118708838653
CML367:81FE7ABXX:7:B3	1.22994490885301
CML368:81FE7ABXX:7:E2	1.1838075750918
CML370:81N4HABXX:2:B9	1.18865021846559
CML371:81FE7ABXX:7:A8	1.066802485373
CML372:81FE7ABXX:7:C3	1.6079564566296
CML373:81FE8ABXX:3:G1	0.990671289885213
CML374:81FE7ABXX:7:F7	1.07986099999141
CML375:81FE7ABXX:4:F2	1.2099320219523
CML376:81FE7ABXX:7:G1	0.95976653742144
CML377:81N4HABXX:2:E4	1.03109593991734
CML378:81FE7ABXX:6:A11	0.971147368101019
CML379:81FE7ABXX:6:D8	0.972682785512878
CML380:81N4HABXX:3:E11	0.999257585505865
CML381:81FE7ABXX:7:E4	1.14105054237769
CML383:81FE7ABXX:7:E3	0.992887534550754
CML384:81FE8ABXX:2:G4	1.03072004203166
CML386:81FE7ABXX:7:C4	1.06639748983782
CML387:81FE7ABXX:7:F10	1.18748573003346
CML388:81N4HABXX:3:F7	1.17990162296816
CML389:81N4HABXX:3:B10	1.2742182324598
CML38:8042MABXX:4:C7	1.06255341775677
CML390:81N4HABXX:2:E11	1.01853333958792
CML391:81N4HABXX:2:H4	0.95715587158764
CML392:81N4HABXX:4:H2	1.0382365086697
CML394:81N4HABXX:3:C9	1.24582322498325
CML395:81FE7ABXX:6:H10	1.15648805038247
CML416:81N4HABXX:2:H8	0.917101578021054
CML418:81FE7ABXX:7:G2	1.0601210005088
CML419:81FE7ABXX:7:F12	1.02552739243435
CML420:81FE7ABXX:7:E10	1.12897890665926
CML421:81N4HABXX:2:G11	0.986862396726513
CML422:81N4HABXX:2:A7	1.02330360460883
CML423:81N4HABXX:2:C7	1.21735177462964
CML424:81N4HABXX:3:B7	0.967566510667385
CML425:81FE7ABXX:7:A9	1.11011448315515
CML426:81N4HABXX:2:A10	1.22127580203948
CML427:81N4HABXX:3:E2	1.01060006518996
CML429:81FE7ABXX:7:D5	1.07226204931149
CML430:81N4HABXX:2:F7	0.98700073105572
CML431:81N4HABXX:2:B7	1.06626384676334
CML433:81N4HABXX:3:F8	1.03779347814794
CML434:81FE7ABXX:7:F4	1.2070872216281
CML436:81FE7ABXX:7:D6	1.49683955274847
CML438:81N4HABXX:3:G11	1.17898065187151
CML440:81FE7ABXX:7:C10	1.02807566733291
CML441:81N4HABXX:2:A12	0.909726510409526
CML448:81N4HABXX:2:C11	1.15385400174417
CML449:81N4HABXX:3:H2	0.990288135231492
CML450:81FE7ABXX:1:D2	1.18274660371118
CML451:81N4HABXX:3:C12	1.03637339369971
CML454:81N4HABXX:2:D4	1.69343477784329
CML456:81N4HABXX:3:A1	0.0922613613945536
CML45:8042MABXX:2:G4	1.31412489649883
CML474:81FE7ABXX:2:D9	0.0776142259196742
CML476:81FE7ABXX:7:A6	1.11691324099873
CML480:81FE8ABXX:2:H7	1.21937684400833
CML481:81N4HABXX:3:B2	1.22847264752309
CML482:81FE7ABXX:1:D11	0.909967148710308
CML483:81FE7ABXX:7:F5	1.18794181475345
CML484:81N4HABXX:3:D6	0.0966307639144077
CML485:81N4HABXX:3:C10	1.10546367536734
CML486:81FE7ABXX:6:E12	1.2428026951861
CML487:81N4HABXX:2:F3	1.06768933785804
CML490:81FE7ABXX:6:F8	1.0586312413112
CML491:81N4HABXX:3:B3	1.16348691716396
CML492:81N4HABXX:4:E3	1.23448190077736
CML493:81N4HABXX:3:H9	0.997712214332263
CML494:81N4HABXX:3:A12	1.21797233414473
CML495:81FE7ABXX:6:B7	1.10145261390389
CML496:81FE7ABXX:6:E10	1.05220837621976
CML498:81FE7ABXX:7:B12	1.53628853684517
CML500:81FE7ABXX:6:C8	1.14586362839649
CML503:81N4HABXX:2:A4	1.27805722905649
CML50:81FE7ABXX:1:D4	0.847340188048013
CML52:8042MABXX:2:C9	0.963476170299497
CML5:8042MABXX:3:H4	0.938719100751649
CML61:8042MABXX:4:A7	1.27148873563792
CML69:8042MABXX:4:E1	1.22116715153418
CML77:8042MABXX:3:D11	1.60624675998124
CML78:81FE7ABXX:6:B11	1.16672236904123
CML79:81N4HABXX:2:B5	1.17881791466905
CML91:8042MABXX:2:E12	1.0099294905736
CML92:8042MABXX:2:F3	1.0483655421042
CML98:81FE7ABXX:7:E8	1.2179214891039
CMV3:8042MABXX:4:A9	1.07907329404731
CO106:8042MABXX:2:A6	1.10038051604627
CO125:8042MABXX:2:G7	0.2765183166673
CO255:8042MABXX:4:A11	1.00499471503421
CUB57c:2:81FE8ABXX:7:D2	1.1838023552988
D940Y:8042MABXX:3:D12	1.12503931638331
DE1:8042MABXX:3:F8	1.23427380409655
DE811:8042MABXX:4:G1	1.16714161816517
DE_2:8042MABXX:2:A1	1.10683715786917
DE_3:8042MABXX:2:H2	0.907900978537246
E2558W:8042MABXX:4:E10	1.14937859668361
EA1070:633Y5AAXX:5:A1	0.857535416915027
EA2000:633Y5AAXX:5:B1	1.0026064355862
EA2024:633Y5AAXX:5:C1	0.95629493156488
EA2841:633Y5AAXX:5:D1	0.923501285758655
EA3076:633Y5AAXX:5:D8	0.0830063577788724
ECU_770b:2:81N4HABXX:4:C2	1.25743518135534
EP10:633Y5AAXX:5:E8	0.964853799469631
EP16:633Y5AAXX:5:F1	1.23294597544633
EP1:8042MABXX:2:F11	0.131109833643571
EP2008:03:633Y5AAXX:5:E10	0.887933066660631
EP2008:04:633Y5AAXX:5:C12	1.07931358372184
EP2008:05:633Y5AAXX:5:G11	1.12373161674975
EP28:633Y5AAXX:5:H8	1.23104848988775
EP29:633Y5AAXX:5:A9	1.10636297707085
EP2:633Y5AAXX:5:F8	1.04995068572614
EP31:633Y5AAXX:5:H1	0.0628542260150685
EP32:633Y5AAXX:5:A2	1.0576268369338
EP37:633Y5AAXX:5:B2	1.04430328364922
EP39:633Y5AAXX:5:C2	1.06844723957584
EP3:633Y5AAXX:5:G1	0.923590723587353
EP40:633Y5AAXX:5:E2	1.15381809353183
EP42:633Y5AAXX:5:F2	1.32162430916679
EP43:633Y5AAXX:5:G2	1.12995720449817
EP44:633Y5AAXX:5:H2	1.09147232986727
EP45:633Y5AAXX:5:A3	0.923432909105285
EP47:633Y5AAXX:5:C3	1.20977095509578
EP4:633Y5AAXX:5:D2	1.04533125790048
EP51:633Y5AAXX:5:B9	1.06980897120997
EP52:633Y5AAXX:5:C9	1.21486857357076
EP53:633Y5AAXX:5:D3	1.03071843959404
EP55:633Y5AAXX:5:D9	1.25603001611096
EP56:633Y5AAXX:5:E9	1.19304698555997
EP57:633Y5AAXX:5:F9	1.22357915000302
EP58:633Y5AAXX:5:B12	1.24645455734921
EP60:633Y5AAXX:5:D12	0.872633336826808
EP61:633Y5AAXX:5:E12	1.04727129410451
EP62:633Y5AAXX:5:F12	1.05113068824008
EP64:633Y5AAXX:5:E3	1.14088127929139
EP65:633Y5AAXX:5:F3	1.19854794747701
EP67:633Y5AAXX:5:G9	0.307094212004638
EP69:633Y5AAXX:5:A4	1.14492277878633
EP71:633Y5AAXX:5:B4	1.0217087211169
EP72:633Y5AAXX:5:H9	1.01831731346713
EP73:633Y5AAXX:5:C4	1.0143812855568
EP74:633Y5AAXX:5:A10	1.08305656423911
EP75:633Y5AAXX:5:B10	0.973848161905236
EP76:633Y5AAXX:5:C10	1.03378293684531
EP77:633Y5AAXX:5:D10	0.888918960795771
EP79:633Y5AAXX:5:D4	1.13545098331665
EP80:633Y5AAXX:5:E4	1.20450080794248
EP81:633Y5AAXX:5:F10	0.0882871813495736
EP82:633Y5AAXX:5:G12	1.02016844744805
EP83:633Y5AAXX:5:H12	1.03254138775319
EP84:633Y5AAXX:5:H3	1.12192907089487
EP85:633Y5AAXX:5:G5	0.916278520293145
EP86:633Y5AAXX:5:F4	1.11332828641788
EZ10:633Y5AAXX:5:H4	1.00104299897623
EZ11A:633Y5AAXX:5:G10	1.16455570322897
EZ12:633Y5AAXX:5:H10	1.06490766229715
EZ13:633Y5AAXX:5:A5	0.983884034391519
EZ14:633Y5AAXX:5:B5	1.23699453399719
EZ16A:633Y5AAXX:5:C5	0.840014528592776
EZ17:633Y5AAXX:5:D5	1.0284323821551
EZ18:633Y5AAXX:5:A11	1.24273993661627
EZ19:633Y5AAXX:5:B11	0.912337229669109
EZ1:633Y5AAXX:5:G4	1.14800842578535
EZ21:633Y5AAXX:5:F5	0.921127047809152
EZ23:633Y5AAXX:5:H5	1.13763151074335
EZ24:633Y5AAXX:5:C11	1.14279544794168
EZ25:633Y5AAXX:5:A6	1.00879417050679
EZ29:633Y5AAXX:5:B6	1.22184944721165
EZ2:633Y5AAXX:5:E5	1.20167460361987
EZ30:633Y5AAXX:5:D6	0.155966325976969
EZ31:633Y5AAXX:5:D11	1.29477212377856
EZ32:633Y5AAXX:5:E6	1.20731607122433
EZ33:633Y5AAXX:5:F6	1.27524274168787
EZ34:633Y5AAXX:5:G6	1.06423505939477
EZ37:633Y5AAXX:5:E11	1.13220992124449
EZ38:633Y5AAXX:5:H6	0.876366633363564
EZ3:633Y5AAXX:5:C6	1.0749194779897
EZ46:633Y5AAXX:5:F11	0.20160798927376
EZ48:633Y5AAXX:5:H11	1.00551115347143
EZ49:633Y5AAXX:5:B7	0.136415217526977
EZ4:633Y5AAXX:5:A7	0.929248559381377
EZ50:633Y5AAXX:5:C7	1.036078916648
EZ51:633Y5AAXX:5:D7	0.960270742001126
